Sample,Time,Decoder,Ann Row,Ann Class,Value,
2228677,22.287 ms,USB packet,Packets,Packet: SOF,SOF 1258,
2328678,23.287 ms,USB packet,Packets,Packet: SOF,SOF 1259,
2428678,24.287 ms,USB packet,Packets,Packet: SOF,SOF 1260,
2528672,25.287 ms,USB packet,Packets,Packet: SOF,SOF 1261,
2628676,26.287 ms,USB packet,Packets,Packet: SOF,SOF 1262,
2728677,27.287 ms,USB packet,Packets,Packet: SOF,SOF 1263,
2828677,28.287 ms,USB packet,Packets,Packet: SOF,SOF 1264,
2928678,29.287 ms,USB packet,Packets,Packet: SOF,SOF 1265,
3028672,30.287 ms,USB packet,Packets,Packet: SOF,SOF 1266,
3128676,31.287 ms,USB packet,Packets,Packet: SOF,SOF 1267,
3228676,32.287 ms,USB packet,Packets,Packet: SOF,SOF 1268,
3328677,33.287 ms,USB packet,Packets,Packet: SOF,SOF 1269,
3428678,34.287 ms,USB packet,Packets,Packet: SOF,SOF 1270,
3528678,35.287 ms,USB packet,Packets,Packet: SOF,SOF 1271,
3628672,36.287 ms,USB packet,Packets,Packet: SOF,SOF 1272,
3728676,37.287 ms,USB packet,Packets,Packet: SOF,SOF 1273,
3828677,38.287 ms,USB packet,Packets,Packet: SOF,SOF 1274,
3928677,39.287 ms,USB packet,Packets,Packet: SOF,SOF 1275,
4028678,40.287 ms,USB packet,Packets,Packet: SOF,SOF 1276,
4128678,41.287 ms,USB packet,Packets,Packet: SOF,SOF 1277,
4228672,42.287 ms,USB packet,Packets,Packet: SOF,SOF 1278,
4328676,43.287 ms,USB packet,Packets,Packet: SOF,SOF 1279,
4428677,44.287 ms,USB packet,Packets,Packet: SOF,SOF 1280,
4528678,45.287 ms,USB packet,Packets,Packet: SOF,SOF 1281,
4628678,46.287 ms,USB packet,Packets,Packet: SOF,SOF 1282,
4728679,47.287 ms,USB packet,Packets,Packet: SOF,SOF 1283,
4828673,48.287 ms,USB packet,Packets,Packet: SOF,SOF 1284,
4928677,49.287 ms,USB packet,Packets,Packet: SOF,SOF 1285,
5028677,50.287 ms,USB packet,Packets,Packet: SOF,SOF 1286,
5128678,51.287 ms,USB packet,Packets,Packet: SOF,SOF 1287,
5228679,52.287 ms,USB packet,Packets,Packet: SOF,SOF 1288,
5328679,53.287 ms,USB packet,Packets,Packet: SOF,SOF 1289,
5428673,54.287 ms,USB packet,Packets,Packet: SOF,SOF 1290,
5528677,55.287 ms,USB packet,Packets,Packet: SOF,SOF 1291,
5628678,56.287 ms,USB packet,Packets,Packet: SOF,SOF 1292,
5704920,57.049 ms,USB request,USB SETUP,Setup: Device-to-host,SETUP in: [ 80 06 00 01 00 00 40 00 ][ 12 01 01 02 EF 02 01 40 83 04 9D FF 00 02 01 02 03 01 ] : ACK,
5704920,57.049 ms,USB packet,Packets,Packet: SETUP,SETUP ADDR 0 EP 0,
5705245,57.052 ms,USB packet,Packets,Packet: DATA0,DATA0 [ 80 06 00 01 00 00 40 00 ],
5706095,57.061 ms,USB packet,Packets,Packet: ACK,ACK,
5707353,57.074 ms,USB packet,Packets,Packet: IN,IN ADDR 0 EP 0,
5707668,57.077 ms,USB packet,Packets,Packet: DATA1,DATA1 [ 12 01 01 02 EF 02 01 40 83 04 9D FF 00 02 01 02 03 01 ],
5709203,57.092 ms,USB packet,Packets,Packet: ACK,ACK,
5710045,57.100 ms,USB packet,Packets,Packet: OUT,OUT ADDR 0 EP 0,
5710370,57.104 ms,USB packet,Packets,Packet: DATA1,DATA1 [ ],
5710686,57.107 ms,USB packet,Packets,Packet: ACK,ACK,
5728678,57.287 ms,USB packet,Packets,Packet: SOF,SOF 1293,
5729003,57.290 ms,USB request,USB SETUP,Setup: Host-to-device,SETUP out: [ 00 05 2B 00 00 00 00 00 ][ ] : ACK,
5729003,57.290 ms,USB packet,Packets,Packet: SETUP,SETUP ADDR 0 EP 0,
5729328,57.293 ms,USB packet,Packets,Packet: DATA0,DATA0 [ 00 05 2B 00 00 00 00 00 ],
5730185,57.302 ms,USB packet,Packets,Packet: ACK,ACK,
5731345,57.313 ms,USB packet,Packets,Packet: IN,IN ADDR 0 EP 0,
5731660,57.317 ms,USB packet,Packets,Packet: DATA1,DATA1 [ ],
5732003,57.320 ms,USB packet,Packets,Packet: ACK,ACK,
5828679,58.287 ms,USB packet,Packets,Packet: SOF,SOF 1294,
5928673,59.287 ms,USB packet,Packets,Packet: SOF,SOF 1295,
6028677,60.287 ms,USB packet,Packets,Packet: SOF,SOF 1296,
6128677,61.287 ms,USB packet,Packets,Packet: SOF,SOF 1297,
6228678,62.287 ms,USB packet,Packets,Packet: SOF,SOF 1298,
6328679,63.287 ms,USB packet,Packets,Packet: SOF,SOF 1299,
6428679,64.287 ms,USB packet,Packets,Packet: SOF,SOF 1300,
6528673,65.287 ms,USB packet,Packets,Packet: SOF,SOF 1301,
6628677,66.287 ms,USB packet,Packets,Packet: SOF,SOF 1302,
6728678,67.287 ms,USB packet,Packets,Packet: SOF,SOF 1303,
6746359,67.464 ms,USB request,USB SETUP,Setup: Device-to-host,SETUP in: [ 80 06 00 01 00 00 12 00 ][ 12 01 01 02 EF 02 01 40 83 04 9D FF 00 02 01 02 03 01 ] : ACK,
6746359,67.464 ms,USB packet,Packets,Packet: SETUP,SETUP ADDR 43 EP 0,
6746684,67.467 ms,USB packet,Packets,Packet: DATA0,DATA0 [ 80 06 00 01 00 00 12 00 ],
6747535,67.475 ms,USB packet,Packets,Packet: ACK,ACK,
6748801,67.488 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 0,
6749117,67.491 ms,USB packet,Packets,Packet: DATA1,DATA1 [ 12 01 01 02 EF 02 01 40 83 04 9D FF 00 02 01 02 03 01 ],
6750659,67.507 ms,USB packet,Packets,Packet: ACK,ACK,
6751459,67.515 ms,USB packet,Packets,Packet: OUT,OUT ADDR 43 EP 0,
6751784,67.518 ms,USB packet,Packets,Packet: DATA1,DATA1 [ ],
6752101,67.521 ms,USB packet,Packets,Packet: ACK,ACK,
6828678,68.287 ms,USB packet,Packets,Packet: SOF,SOF 1304,
6928679,69.287 ms,USB packet,Packets,Packet: SOF,SOF 1305,
6929002,69.290 ms,USB request,USB SETUP,Setup: Device-to-host,SETUP in: [ 80 06 00 02 00 00 FF 00 ][ 09 02 98 00 04 01 04 80 32 09 04 00 00 00 01 01 00 07 09 24 01 00 01 09 00 01 01 09 04 01 00 02 01 03 00 07 07 24 01 00 01 32 00 06 24 02 01 01 00 09 24 03 01 02 01 01 01 00 09 05 01 02 40 00 00 00 00 05 25 01 01 01 09 05 81 02 40 00 00 00 00 05 25 01 01 02 08 0B 02 02 02 02 01 06 09 04 02 00 01 02 02 01 06 05 24 00 10 01 05 24 01 00 01 04 24 02 02 05 24 06 00 01 07 05 83 03 08 00 10 09 04 03 00 02 0A 00 00 00 07 05 02 02 40 00 00 07 05 82 02 40 00 00 ] : ACK,
6929002,69.290 ms,USB packet,Packets,Packet: SETUP,SETUP ADDR 43 EP 0,
6929327,69.293 ms,USB packet,Packets,Packet: DATA0,DATA0 [ 80 06 00 02 00 00 FF 00 ],
6930184,69.302 ms,USB packet,Packets,Packet: ACK,ACK,
6932502,69.325 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 0,
6932818,69.328 ms,USB packet,Packets,Packet: DATA1,DATA1 [ 09 02 98 00 04 01 04 80 32 09 04 00 00 00 01 01 00 07 09 24 01 00 01 09 00 01 01 09 04 01 00 02 01 03 00 07 07 24 01 00 01 32 00 06 24 02 01 01 00 09 24 03 01 02 01 01 01 00 09 05 01 02 40 00 ],
6937394,69.374 ms,USB packet,Packets,Packet: ACK,ACK,
6939427,69.394 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 0,
6939742,69.397 ms,USB packet,Packets,Packet: DATA0,DATA0 [ 00 00 00 05 25 01 01 01 09 05 81 02 40 00 00 00 00 05 25 01 01 02 08 0B 02 02 02 02 01 06 09 04 02 00 01 02 02 01 06 05 24 00 10 01 05 24 01 00 01 04 24 02 02 05 24 06 00 01 07 05 83 03 08 00 ],
6944319,69.443 ms,USB packet,Packets,Packet: ACK,ACK,
6946311,69.463 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 0,
6946626,69.466 ms,USB packet,Packets,Packet: DATA1,DATA1 [ 10 09 04 03 00 02 0A 00 00 00 07 05 02 02 40 00 00 07 05 82 02 40 00 00 ],
6948552,69.486 ms,USB packet,Packets,Packet: ACK,ACK,
6951111,69.511 ms,USB packet,Packets,Packet: OUT,OUT ADDR 43 EP 0,
6951436,69.514 ms,USB packet,Packets,Packet: DATA1,DATA1 [ ],
6951753,69.518 ms,USB packet,Packets,Packet: ACK,ACK,
6957711,69.577 ms,USB request,USB SETUP,Setup: Device-to-host,SETUP in: [ 80 06 00 0F 00 00 FF 00 ][ 05 0F 0C 00 01 07 10 02 02 00 00 00 ] : ACK,
6957711,69.577 ms,USB packet,Packets,Packet: SETUP,SETUP ADDR 43 EP 0,
6958036,69.580 ms,USB packet,Packets,Packet: DATA0,DATA0 [ 80 06 00 0F 00 00 FF 00 ],
6958893,69.589 ms,USB packet,Packets,Packet: ACK,ACK,
6960152,69.602 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 0,
6960467,69.605 ms,USB packet,Packets,Packet: DATA1,DATA1 [ 05 0F 0C 00 01 07 10 02 02 00 00 00 ],
6961602,69.616 ms,USB packet,Packets,Packet: ACK,ACK,
6962836,69.628 ms,USB packet,Packets,Packet: OUT,OUT ADDR 43 EP 0,
6963161,69.632 ms,USB packet,Packets,Packet: DATA1,DATA1 [ ],
6963477,69.635 ms,USB packet,Packets,Packet: ACK,ACK,
6969919,69.699 ms,USB request,USB SETUP,Setup: Device-to-host,SETUP in: [ 80 06 03 03 09 04 FF 00 ][ 32 03 30 00 30 00 33 00 63 00 30 00 30 00 35 00 61 00 33 00 32 00 33 00 32 00 35 00 31 00 30 00 37 00 33 00 30 00 33 00 31 00 33 00 36 00 33 00 37 00 ] : ACK,
6969919,69.699 ms,USB packet,Packets,Packet: SETUP,SETUP ADDR 43 EP 0,
6970244,69.702 ms,USB packet,Packets,Packet: DATA0,DATA0 [ 80 06 03 03 09 04 FF 00 ],
6971101,69.711 ms,USB packet,Packets,Packet: ACK,ACK,
6972352,69.724 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 0,
6972669,69.727 ms,USB packet,Packets,Packet: NAK,NAK,
6976819,69.768 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 0,
6977135,69.771 ms,USB packet,Packets,Packet: DATA1,DATA1 [ 32 03 30 00 30 00 33 00 63 00 30 00 30 00 35 00 61 00 33 00 32 00 33 00 32 00 35 00 31 00 30 00 37 00 33 00 30 00 33 00 31 00 33 00 36 00 33 00 37 00 ],
6980786,69.808 ms,USB packet,Packets,Packet: ACK,ACK,
6981677,69.817 ms,USB packet,Packets,Packet: OUT,OUT ADDR 43 EP 0,
6982002,69.820 ms,USB packet,Packets,Packet: DATA1,DATA1 [ ],
6982318,69.823 ms,USB packet,Packets,Packet: ACK,ACK,
6988069,69.881 ms,USB request,USB SETUP,Setup: Device-to-host,SETUP in: [ 80 06 00 03 00 00 FF 00 ][ 04 03 09 04 ] : ACK,
6988069,69.881 ms,USB packet,Packets,Packet: SETUP,SETUP ADDR 43 EP 0,
6988394,69.884 ms,USB packet,Packets,Packet: DATA0,DATA0 [ 80 06 00 03 00 00 FF 00 ],
6989252,69.893 ms,USB packet,Packets,Packet: ACK,ACK,
6990511,69.905 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 0,
6990826,69.908 ms,USB packet,Packets,Packet: DATA1,DATA1 [ 04 03 09 04 ],
6991427,69.914 ms,USB packet,Packets,Packet: ACK,ACK,
6993177,69.932 ms,USB packet,Packets,Packet: OUT,OUT ADDR 43 EP 0,
6993502,69.935 ms,USB packet,Packets,Packet: DATA1,DATA1 [ ],
6993820,69.938 ms,USB packet,Packets,Packet: ACK,ACK,
6999561,69.996 ms,USB request,USB SETUP,Setup: Device-to-host,SETUP in: [ 80 06 02 03 09 04 FF 00 ][ 22 03 4D 00 6F 00 75 00 6E 00 74 00 6A 00 6F 00 79 00 20 00 51 00 75 00 61 00 64 00 4D 00 6F 00 64 00 ] : ACK,
6999561,69.996 ms,USB packet,Packets,Packet: SETUP,SETUP ADDR 43 EP 0,
6999886,69.999 ms,USB packet,Packets,Packet: DATA0,DATA0 [ 80 06 02 03 09 04 FF 00 ],
7000743,70.007 ms,USB packet,Packets,Packet: ACK,ACK,
7001994,70.020 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 0,
7002310,70.023 ms,USB packet,Packets,Packet: DATA1,DATA1 [ 22 03 4D 00 6F 00 75 00 6E 00 74 00 6A 00 6F 00 79 00 20 00 51 00 75 00 61 00 64 00 4D 00 6F 00 64 00 ],
7004903,70.049 ms,USB packet,Packets,Packet: ACK,ACK,
7006886,70.069 ms,USB packet,Packets,Packet: OUT,OUT ADDR 43 EP 0,
7007211,70.072 ms,USB packet,Packets,Packet: DATA1,DATA1 [ ],
7007528,70.075 ms,USB packet,Packets,Packet: ACK,ACK,
7012994,70.130 ms,USB request,USB SETUP,Setup: Device-to-host,SETUP in: [ 80 06 00 06 00 00 0A 00 ][ ] : STALL,
7012994,70.130 ms,USB packet,Packets,Packet: SETUP,SETUP ADDR 43 EP 0,
7013319,70.133 ms,USB packet,Packets,Packet: DATA0,DATA0 [ 80 06 00 06 00 00 0A 00 ],
7014170,70.142 ms,USB packet,Packets,Packet: ACK,ACK,
7015503,70.155 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 0,
7015818,70.158 ms,USB packet,Packets,Packet: STALL,STALL,
7028679,70.287 ms,USB packet,Packets,Packet: SOF,SOF 1306,
7128673,71.287 ms,USB packet,Packets,Packet: SOF,SOF 1307,
7228677,72.287 ms,USB packet,Packets,Packet: SOF,SOF 1308,
7328678,73.287 ms,USB packet,Packets,Packet: SOF,SOF 1309,
7428679,74.287 ms,USB packet,Packets,Packet: SOF,SOF 1310,
7428997,74.290 ms,USB request,USB SETUP,Setup: Host-to-device,SETUP out: [ 00 09 01 00 00 00 00 00 ][ ] : ACK,
7428997,74.290 ms,USB packet,Packets,Packet: SETUP,SETUP ADDR 43 EP 0,
7429322,74.293 ms,USB packet,Packets,Packet: DATA0,DATA0 [ 00 09 01 00 00 00 00 00 ],
7430172,74.302 ms,USB packet,Packets,Packet: ACK,ACK,
7431888,74.319 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 0,
7432203,74.322 ms,USB packet,Packets,Packet: DATA1,DATA1 [ ],
7432547,74.325 ms,USB packet,Packets,Packet: ACK,ACK,
7528679,75.287 ms,USB packet,Packets,Packet: SOF,SOF 1311,
7541431,75.414 ms,USB request,USB SETUP,Setup: Device-to-host,SETUP in: [ 80 06 07 03 09 04 04 00 ][ 2C 03 4D 00 ] : ACK,
7541431,75.414 ms,USB packet,Packets,Packet: SETUP,SETUP ADDR 43 EP 0,
7541756,75.418 ms,USB packet,Packets,Packet: DATA0,DATA0 [ 80 06 07 03 09 04 04 00 ],
7542605,75.426 ms,USB packet,Packets,Packet: ACK,ACK,
7543881,75.439 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 0,
7544196,75.442 ms,USB packet,Packets,Packet: DATA1,DATA1 [ 2C 03 4D 00 ],
7544797,75.448 ms,USB packet,Packets,Packet: ACK,ACK,
7546514,75.465 ms,USB packet,Packets,Packet: OUT,OUT ADDR 43 EP 0,
7546839,75.468 ms,USB packet,Packets,Packet: DATA1,DATA1 [ ],
7547156,75.472 ms,USB packet,Packets,Packet: ACK,ACK,
7554023,75.540 ms,USB request,USB SETUP,Setup: Device-to-host,SETUP in: [ 80 06 07 03 09 04 2C 00 ][ 2C 03 4D 00 6F 00 75 00 6E 00 74 00 6A 00 6F 00 79 00 20 00 51 00 75 00 61 00 64 00 4D 00 6F 00 64 00 20 00 4D 00 49 00 44 00 49 00 ] : ACK,
7554023,75.540 ms,USB packet,Packets,Packet: SETUP,SETUP ADDR 43 EP 0,
7554348,75.543 ms,USB packet,Packets,Packet: DATA0,DATA0 [ 80 06 07 03 09 04 2C 00 ],
7555198,75.552 ms,USB packet,Packets,Packet: ACK,ACK,
7556464,75.565 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 0,
7556780,75.568 ms,USB packet,Packets,Packet: DATA1,DATA1 [ 2C 03 4D 00 6F 00 75 00 6E 00 74 00 6A 00 6F 00 79 00 20 00 51 00 75 00 61 00 64 00 4D 00 6F 00 64 00 20 00 4D 00 49 00 44 00 49 00 ],
7560039,75.600 ms,USB packet,Packets,Packet: ACK,ACK,
7561331,75.613 ms,USB packet,Packets,Packet: OUT,OUT ADDR 43 EP 0,
7561656,75.617 ms,USB packet,Packets,Packet: DATA1,DATA1 [ ],
7561973,75.620 ms,USB packet,Packets,Packet: ACK,ACK,
7628680,76.287 ms,USB packet,Packets,Packet: SOF,SOF 1312,
7728674,77.287 ms,USB packet,Packets,Packet: SOF,SOF 1313,
7763457,77.635 ms,USB request,USB SETUP,Setup: Device-to-host,SETUP in: [ 80 06 06 03 09 04 04 00 ][ 2A 03 4D 00 ] : ACK,
7763457,77.635 ms,USB packet,Packets,Packet: SETUP,SETUP ADDR 43 EP 0,
7763782,77.638 ms,USB packet,Packets,Packet: DATA0,DATA0 [ 80 06 06 03 09 04 04 00 ],
7764640,77.646 ms,USB packet,Packets,Packet: ACK,ACK,
7766382,77.664 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 0,
7766698,77.667 ms,USB packet,Packets,Packet: DATA1,DATA1 [ 2A 03 4D 00 ],
7767299,77.673 ms,USB packet,Packets,Packet: ACK,ACK,
7769041,77.690 ms,USB packet,Packets,Packet: OUT,OUT ADDR 43 EP 0,
7769365,77.694 ms,USB packet,Packets,Packet: DATA1,DATA1 [ ],
7769683,77.697 ms,USB packet,Packets,Packet: ACK,ACK,
7775991,77.760 ms,USB request,USB SETUP,Setup: Device-to-host,SETUP in: [ 80 06 06 03 09 04 2A 00 ][ 2A 03 4D 00 6F 00 75 00 6E 00 74 00 6A 00 6F 00 79 00 20 00 51 00 75 00 61 00 64 00 4D 00 6F 00 64 00 20 00 43 00 44 00 43 00 ] : ACK,
7775991,77.760 ms,USB packet,Packets,Packet: SETUP,SETUP ADDR 43 EP 0,
7776316,77.763 ms,USB packet,Packets,Packet: DATA0,DATA0 [ 80 06 06 03 09 04 2A 00 ],
7777172,77.772 ms,USB packet,Packets,Packet: ACK,ACK,
7778882,77.789 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 0,
7779197,77.792 ms,USB packet,Packets,Packet: DATA1,DATA1 [ 2A 03 4D 00 6F 00 75 00 6E 00 74 00 6A 00 6F 00 79 00 20 00 51 00 75 00 61 00 64 00 4D 00 6F 00 64 00 20 00 43 00 44 00 43 00 ],
7782316,77.823 ms,USB packet,Packets,Packet: ACK,ACK,
7783866,77.839 ms,USB packet,Packets,Packet: OUT,OUT ADDR 43 EP 0,
7784191,77.842 ms,USB packet,Packets,Packet: DATA1,DATA1 [ ],
7784506,77.845 ms,USB packet,Packets,Packet: ACK,ACK,
7828678,78.287 ms,USB packet,Packets,Packet: SOF,SOF 1314,
7928678,79.287 ms,USB packet,Packets,Packet: SOF,SOF 1315,
7974883,79.749 ms,USB request,USB SETUP,Setup: Device-to-host,SETUP in: [ 80 06 00 03 00 00 FF 00 ][ 04 03 09 04 ] : ACK,
7974883,79.749 ms,USB packet,Packets,Packet: SETUP,SETUP ADDR 43 EP 0,
7975208,79.752 ms,USB packet,Packets,Packet: DATA0,DATA0 [ 80 06 00 03 00 00 FF 00 ],
7976067,79.761 ms,USB packet,Packets,Packet: ACK,ACK,
7977325,79.773 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 0,
7977641,79.776 ms,USB packet,Packets,Packet: DATA1,DATA1 [ 04 03 09 04 ],
7978242,79.782 ms,USB packet,Packets,Packet: ACK,ACK,
7980067,79.801 ms,USB packet,Packets,Packet: OUT,OUT ADDR 43 EP 0,
7980392,79.804 ms,USB packet,Packets,Packet: DATA1,DATA1 [ ],
7980709,79.807 ms,USB packet,Packets,Packet: ACK,ACK,
7987342,79.873 ms,USB request,USB SETUP,Setup: Device-to-host,SETUP in: [ 80 06 07 03 09 04 04 00 ][ 2C 03 4D 00 ] : ACK,
7987342,79.873 ms,USB packet,Packets,Packet: SETUP,SETUP ADDR 43 EP 0,
7987667,79.877 ms,USB packet,Packets,Packet: DATA0,DATA0 [ 80 06 07 03 09 04 04 00 ],
7988516,79.885 ms,USB packet,Packets,Packet: ACK,ACK,
7989809,79.898 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 0,
7990123,79.901 ms,USB packet,Packets,Packet: DATA1,DATA1 [ 2C 03 4D 00 ],
7990725,79.907 ms,USB packet,Packets,Packet: ACK,ACK,
7992567,79.926 ms,USB packet,Packets,Packet: OUT,OUT ADDR 43 EP 0,
7992892,79.929 ms,USB packet,Packets,Packet: DATA1,DATA1 [ ],
7993208,79.932 ms,USB packet,Packets,Packet: ACK,ACK,
7998642,79.986 ms,USB request,USB SETUP,Setup: Device-to-host,SETUP in: [ 80 06 00 03 00 00 FF 00 ][ 04 03 09 04 ] : ACK,
7998642,79.986 ms,USB packet,Packets,Packet: SETUP,SETUP ADDR 43 EP 0,
7998967,79.990 ms,USB packet,Packets,Packet: DATA0,DATA0 [ 80 06 00 03 00 00 FF 00 ],
7999824,79.998 ms,USB packet,Packets,Packet: ACK,ACK,
8001092,80.011 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 0,
8001408,80.014 ms,USB packet,Packets,Packet: DATA1,DATA1 [ 04 03 09 04 ],
8002017,80.020 ms,USB packet,Packets,Packet: ACK,ACK,
8004434,80.044 ms,USB packet,Packets,Packet: OUT,OUT ADDR 43 EP 0,
8004759,80.048 ms,USB packet,Packets,Packet: DATA1,DATA1 [ ],
8005076,80.051 ms,USB packet,Packets,Packet: ACK,ACK,
8010875,80.109 ms,USB request,USB SETUP,Setup: Device-to-host,SETUP in: [ 80 06 07 03 09 04 2C 00 ][ 2C 03 4D 00 6F 00 75 00 6E 00 74 00 6A 00 6F 00 79 00 20 00 51 00 75 00 61 00 64 00 4D 00 6F 00 64 00 20 00 4D 00 49 00 44 00 49 00 ] : ACK,
8010875,80.109 ms,USB packet,Packets,Packet: SETUP,SETUP ADDR 43 EP 0,
8011200,80.112 ms,USB packet,Packets,Packet: DATA0,DATA0 [ 80 06 07 03 09 04 2C 00 ],
8012050,80.120 ms,USB packet,Packets,Packet: ACK,ACK,
8013325,80.133 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 0,
8013641,80.136 ms,USB packet,Packets,Packet: DATA1,DATA1 [ 2C 03 4D 00 6F 00 75 00 6E 00 74 00 6A 00 6F 00 79 00 20 00 51 00 75 00 61 00 64 00 4D 00 6F 00 64 00 20 00 4D 00 49 00 44 00 49 00 ],
8016900,80.169 ms,USB packet,Packets,Packet: ACK,ACK,
8018234,80.182 ms,USB packet,Packets,Packet: OUT,OUT ADDR 43 EP 0,
8018559,80.186 ms,USB packet,Packets,Packet: DATA1,DATA1 [ ],
8018876,80.189 ms,USB packet,Packets,Packet: ACK,ACK,
8028679,80.287 ms,USB packet,Packets,Packet: SOF,SOF 1316,
8029000,80.290 ms,USB request,USB SETUP,Setup: Device-to-host,SETUP in: [ 80 06 00 03 00 00 FF 00 ][ 04 03 09 04 ] : ACK,
8029000,80.290 ms,USB packet,Packets,Packet: SETUP,SETUP ADDR 43 EP 0,
8029325,80.293 ms,USB packet,Packets,Packet: DATA0,DATA0 [ 80 06 00 03 00 00 FF 00 ],
8030183,80.302 ms,USB packet,Packets,Packet: ACK,ACK,
8031634,80.316 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 0,
8031950,80.320 ms,USB packet,Packets,Packet: DATA1,DATA1 [ 04 03 09 04 ],
